Database,Schema,Source Table,Source Key Column,Target Table,Target Column,File
dxcps,dbo,Contract_Bill_T,Contract_Key,FK_Contract_Bill_T_Contract_T_Contract_Key,Contract_T,Contract_Key,Livesql3/dxcps.sql
dxcps,dbo,Contract_T,Billing_Period_ID,FK_Contract_T_Billing_Period_T_Billing_Period_ID,Billing_Period_T,Billing_Period_ID,Livesql3/dxcps.sql
dxcps,dbo,Contract_T,Card_Info_Key,FK_Contract_T_CC_Info_T_Card_Info_Key,CC_Info_T,Card_Info_Key,Livesql3/dxcps.sql
dxcps,dbo,Contract_T,Check_Info_Key,FK_Contract_T_Check_Info_T_Check_Info_Key,Check_Info_T,Check_Info_Key,Livesql3/dxcps.sql
dxcps,dbo,Contract_T,Customer_Key,FK_Contract_T_Customer_T_Customer_Key,Customer_T,Customer_Key,Livesql3/dxcps.sql
dxcps,dbo,Contract_T,Status,FK_Contract_T_Status_T_Status,Status_T,Status,Livesql3/dxcps.sql
dxcps,dbo,Customer_Payment_Info_T,Card_Info_Key,FK_Customer_Payment_Info_T_CC_Info_T_Card_Info_Key,CC_Info_T,Card_Info_Key,Livesql3/dxcps.sql
dxcps,dbo,Customer_Payment_Info_T,Check_Info_Key,FK_Customer_Payment_Info_T_Check_Info_T_Check_Info_Key,Check_Info_T,Check_Info_Key,Livesql3/dxcps.sql
dxcps,dbo,Customer_Payment_Info_T,Customer_Key,FK_Customer_Payment_Info_T_Customer_T_Customer_Key,Customer_T,Customer_Key,Livesql3/dxcps.sql
dxcps,dbo,Customer_T,Contact_Key,FK_Customer_T_Contacts_T_Contact_Key,Contacts_T,Contact_Key,Livesql3/dxcps.sql
dxcps,dbo,Customer_T,Status,FK_Customer_T_Status_T_Status,Status_T,Status,Livesql3/dxcps.sql
dxcps,dbo,DatawireAudit,Merchant_Key,FK_DatawireAudit_Merchant_T_Merchant_Key,Merchant_T,Merchant_Key,Livesql3/dxcps.sql
dxcps,dbo,Email_Template_T,Email_Template_Type,FK_Email_Template_T_Email_Template_Type_Email_Template_Type,Email_Template_Type,Email_Template_Type,Livesql3/dxcps.sql
dxcps,dbo,FDCSouth_T,Processor_ID,FK_FDCSouth_T_Processor_T_Processor_ID,Processor_T,Processor_ID,Livesql3/dxcps.sql
dxcps,dbo,Group_Privilege_T,Group_ID,FK_Group_Privilege_T_Group_T_Group_ID,Group_T,Group_ID,Livesql3/dxcps.sql
dxcps,dbo,Group_Privilege_T,Privilege_ID,FK_Group_Privilege_T_Privilege_T_Privilege_ID,Privilege_T,Privilege_ID,Livesql3/dxcps.sql
dxcps,dbo,NOVA_T,Industry_ID,FK_NOVA_T_Industry_T_Industry_ID,Industry_T,Industry_ID,Livesql3/dxcps.sql
dxcps,dbo,NOVA_T,Processor_ID,FK_NOVA_T_Processor_T_Processor_ID,Processor_T,Processor_ID,Livesql3/dxcps.sql
dxcps,dbo,Offline_Batch_Info_T,Offline_Batch_Key,FK_Offline_Batch_Info_T_Offline_Batch_T_Offline_Batch_Key,Offline_Batch_T,Offline_Batch_Key,Livesql3/dxcps.sql
dxcps,dbo,Offline_Batch_Info_T,TRX_HD_Key,FK_Offline_Batch_Info_T_TRX_Header_T_TRX_HD_Key,TRX_Header_T,TRX_HD_Key,Livesql3/dxcps.sql
dxcps,dbo,Offline_Batch_T,Merchant_Key,FK_Offline_Batch_T_Merchant_T_Merchant_Key,Merchant_T,Merchant_Key,Livesql3/dxcps.sql
dxcps,dbo,Offline_Batch_T,User_Key,FK_Offline_Batch_T_User_T_User_Key,User_T,User_Key,Livesql3/dxcps.sql
dxcps,dbo,Payment_Method_T,Processor_ID,FK_Payment_Method_T_Processor_T_Processor_ID,Processor_T,Processor_ID,Livesql3/dxcps.sql
dxcps,dbo,Reseller_Email_Template_T,Email_Template_Key,FK_Reseller_Email_Template_T_Email_Template_T_Email_Template_Key,Email_Template_T,Email_Template_Key,Livesql3/dxcps.sql
dxcps,dbo,Reseller_Email_Template_T,Reseller_Key,FK_Reseller_Email_Template_T_Reseller_T_Reseller_Key,Reseller_T,Reseller_Key,Livesql3/dxcps.sql
dxcps,dbo,RMRS_T,Processor_ID,FK_RMRS_T_Processor_T_Processor_ID,Processor_T,Processor_ID,Livesql3/dxcps.sql
dxcps,dbo,TRX_Cash_T,TRX_HD_Key,FK_TRX_Cash_T_TRX_Header_T_TRX_HD_Key,TRX_Header_T,TRX_HD_Key,Livesql3/dxcps.sql
dxcps,dbo,TRX_Check_T,Account_Type_Key,FK_TRX_Check_T_Account_Type_T_Account_Type_Key,Account_Type_T,Account_Type_Key,Livesql3/dxcps.sql
dxcps,dbo,TRX_Check_T,Check_Type_Key,FK_TRX_Check_T_Check_Type_T_Check_Type_Key,Check_Type_T,Check_Type_Key,Livesql3/dxcps.sql
dxcps,dbo,TRX_RC_T,TRX_HD_Key,FK_TRX_RC_T_TRX_Header_T_TRX_HD_Key,TRX_Header_T,TRX_HD_Key,Livesql3/dxcps.sql
dxcps,dbo,User_Group_T,Group_ID,FK_User_Group_T_Group_T_Group_ID,Group_T,Group_ID,Livesql3/dxcps.sql
dxcps,dbo,User_Group_T,User_Key,FK_User_Group_T_User_T_User_Key,User_T,User_Key,Livesql3/dxcps.sql
dxcps,dbo,User_Log_T,User_ID,FK_User_Log_T_User_T_User_ID,User_T,User_Key,Livesql3/dxcps.sql
dxcps,dbo,User_Privilege_T,Privilege_ID,FK_User_Privilege_T_Privilege_T_Privilege_ID,Privilege_T,Privilege_ID,Livesql3/dxcps.sql
dxcps,dbo,User_Privilege_T,User_Key,FK_User_Privilege_T_User_T_User_Key,User_T,User_Key,Livesql3/dxcps.sql
dxcps,dbo,Vital_T,Country_ID,FK_Vital_T_Country_T_Country_ID,Country_T,Country_ID,Livesql3/dxcps.sql
dxcps,dbo,Vital_T,Currency_ID,FK_Vital_T_Currency_T_Currency_ID,Currency_T,Currency_ID,Livesql3/dxcps.sql
dxcps,dbo,Vital_T,Industry_ID,FK_Vital_T_Industry_T_Industry_ID,Industry_T,Industry_ID,Livesql3/dxcps.sql
dxcps,dbo,Vital_T,Input_Device_Key,FK_Vital_T_Input_Device_T_Input_Device_Key,Input_Device_T,Input_Device_Key,Livesql3/dxcps.sql
dxcps,dbo,Vital_T,Language_ID,FK_Vital_T_Language_Indicator_T_Language_ID,Language_Indicator_T,Language_ID,Livesql3/dxcps.sql
dxcps,dbo,Vital_T,Time_Zone_ID,FK_Vital_T_Time_Zone_T_Time_Zone_ID,Time_Zone_T,Time_Zone_ID,Livesql3/dxcps.sql
ddir,dbo,CallAudit,GroupId,FK_CallAudit_Practice_GroupID,Practice,GroupID,Livesql3/ddir.sql
ddir,dbo,PatientMessage,GroupID,FK_PatientMessage_Practice_GroupID,Practice,GroupID,Livesql3/ddir.sql
ddir,dbo,PracticeAssociation,AssociationID,FK_PracticeAssociation_Association_AssociationID,Association,AssociationID,Livesql3/ddir.sql
ddir,dbo,PracticeLanguage,LanguageID,FK_PracticeLanguage_Language_LanguageID,Language,LanguageID,Livesql3/ddir.sql
ddir,dbo,PracticeOffer,GroupID,FK_PracticeOffer_Practice_GroupID,Practice,GroupID,Livesql3/ddir.sql
ddir,dbo,PracticeOfferOld,OfferConditionID,FK_PracticeOfferOld_OfferCondition_OfferConditionID,OfferCondition,OfferConditionID,Livesql3/ddir.sql
ddir,dbo,PracticeOfferOld,GroupID,FK_PracticeOfferOld_Practice_GroupID,Practice,GroupID,Livesql3/ddir.sql
ddir,dbo,PracticeService,ServiceID,FK_PracticeService_Service_ServiceID,Service,ServiceID,Livesql3/ddir.sql
